247,106,32,44,58,45,48,3
48,199,14,182,186,115,75,3
192,162,152,2,202,148,213,1
162,130,159,208,39,2,19,1
167,202,228,94,229,137,16,1
158,69,187,214,246,164,33,1
57,162,110,210,69,8,121,3
171,84,30,6,241,247,207,1
116,213,113,135,243,156,53,1
210,217,98,108,134,145,161,3
26,18,74,12,123,166,122,2
148,74,177,256,20,89,195,3
167,24,223,12,195,212,28,3
217,235,123,42,134,8,138,1
11,238,26,176,153,85,23,1
158,59,100,162,123,182,204,1
181,59,183,218,83,218,48,3
155,25,4,95,81,120,176,1
6,151,19,86,46,224,145,2
234,110,246,144,163,228,154,1
66,247,189,126,33,54,256,2
205,220,46,128,58,120,67,2
35,133,227,244,104,47,144,3
68,125,115,240,7,94,112,2
190,60,182,89,112,165,41,3
214,225,52,10,33,43,193,2
160,5,223,38,220,123,158,3
12,187,220,18,218,75,221,3
175,174,75,212,128,147,148,1
94,103,230,220,182,57,84,2
106,3,11,15,23,208,256,3
171,206,173,79,141,177,214,1
125,4,94,14,171,30,246,3
71,203,168,154,128,136,14,3
215,133,75,145,130,64,89,1
236,184,240,61,102,117,60,3
230,237,232,177,20,229,117,2
175,253,157,182,120,26,205,2
39,216,110,222,106,160,160,3
66,178,91,220,12,186,114,2
5,22,72,8,101,39,219,2
186,46,24,75,30,156,251,2
196,90,239,109,98,215,189,3
26,247,186,252,49,225,156,2
86,32,2,189,157,246,170,1
163,72,200,151,143,239,48,2
12,46,235,24,58,251,164,3
89,224,214,154,33,61,92,1
13,200,39,248,217,110,133,2
181,243,32,73,147,229,181,1
103,39,111,182,183,193,229,3
211,167,153,102,122,228,154,3
1,18,78,68,245,23,82,2
77,111,11,214,189,224,135,1
186,21,243,201,66,85,58,1
40,90,14,60,149,89,128,2
180,93,145,151,205,13,54,3
51,133,3,157,216,230,22,2
75,29,148,96,175,127,250,2
232,83,147,29,122,214,84,2
173,23,125,221,85,200,2,2
195,19,210,213,184,100,106,2
138,149,70,226,241,245,62,2
191,87,212,116,54,256,92,3
27,17,181,170,240,140,4,1
170,21,218,135,70,55,97,3
249,224,173,204,140,113,202,3
176,98,241,169,145,131,244,2
37,10,147,196,238,177,114,2
130,238,89,114,93,121,71,1
243,252,236,144,164,145,4,2
158,104,167,182,49,40,220,3
35,4,92,107,165,129,249,3
130,42,19,103,95,53,229,1
107,53,231,46,87,179,112,3
78,218,162,131,22,47,153,1
140,191,140,3,66,39,168,3
220,97,80,240,79,27,146,3
27,21,89,121,101,242,38,3
134,23,174,173,175,137,217,3
151,218,255,241,84,171,76,1
54,243,201,38,30,58,205,2
153,242,207,72,143,217,233,2
50,237,176,194,253,43,195,1
216,163,245,236,35,161,225,2
105,201,165,147,145,236,22,2
239,73,229,154,121,236,215,3
160,18,92,82,188,15,199,3
203,29,252,39,200,162,47,1
102,132,239,209,147,147,82,3
255,255,103,30,251,86,203,2
152,76,239,145,34,159,24,3
74,215,220,86,252,135,228,1
249,147,204,142,90,51,174,2
163,201,81,111,189,107,91,2
86,252,66,229,186,193,109,1
61,107,200,61,66,196,217,1
202,50,203,95,129,82,155,1
216,218,31,176,57,178,84,2
133,150,114,74,69,183,178,3
27,145,21,39,188,19,89,1
35,149,100,6,18,192,160,2
29,196,116,235,162,25,238,3
155,193,229,64,68,17,23,1
44,126,89,9,164,120,115,2
83,92,203,251,169,116,58,2
193,199,212,121,149,20,34,2
251,143,92,79,224,230,243,2
106,48,208,101,38,13,242,2
204,85,35,47,181,167,204,1
35,240,255,123,35,235,108,2
236,69,23,169,34,120,13,1
5,69,201,245,251,12,46,3
208,80,195,170,179,222,64,2
176,121,34,161,192,88,183,1
251,252,32,102,20,109,189,1
51,47,226,15,43,158,56,3
235,201,220,89,173,197,135,2
88,243,43,74,28,8,51,1
32,49,204,125,4,41,159,2
214,245,96,5,241,208,176,2
134,165,43,170,215,244,93,1
85,140,98,248,184,183,46,1
143,3,94,110,98,94,143,1
100,65,99,83,86,120,188,1
3,142,183,69,39,26,138,2
200,150,173,77,248,57,216,2
228,151,146,231,108,47,47,1
147,236,21,206,86,167,14,3
119,101,2,199,48,135,70,3
253,228,60,171,175,82,112,1
50,120,6,180,251,245,189,3
183,141,43,25,90,58,152,1
199,202,1,251,249,106,225,1
229,126,148,59,146,237,244,3
117,172,100,67,160,135,13,3
11,60,224,147,244,238,193,2
206,234,90,11,64,210,236,2
3,49,202,23,14,56,68,3
36,26,29,113,218,21,11,1
173,110,58,147,6,84,57,2
163,154,215,167,67,67,34,3
147,105,194,169,87,71,156,2
106,253,98,41,39,30,76,2
206,25,112,175,99,231,59,2
95,83,116,71,199,217,195,3
94,111,232,179,187,98,66,2
61,64,170,150,34,244,19,1
237,154,190,128,13,201,20,3
58,159,105,209,18,248,18,2
95,80,210,189,80,85,246,1
231,100,39,117,98,140,149,3
155,67,190,136,45,43,169,2
222,145,65,201,7,120,22,3
76,249,112,46,172,159,181,2
141,67,211,170,31,246,155,1
235,116,244,59,86,64,52,1
203,68,183,17,24,148,204,2
83,202,49,256,161,168,10,2
125,200,219,70,88,154,29,2
29,226,156,221,170,171,43,1
249,22,223,28,39,253,185,1
201,47,118,242,213,60,118,1
81,241,247,57,35,44,8,2
181,249,196,253,164,255,196,3
184,90,128,224,148,168,250,1
48,71,234,10,77,254,73,2
89,27,54,243,191,35,137,2
105,164,63,14,188,67,41,1
20,14,187,136,186,57,121,2
82,46,14,70,63,184,23,2
143,95,178,99,40,12,149,2
205,34,135,47,158,231,244,3
49,45,70,131,139,55,222,3
60,62,119,105,160,60,229,3
127,63,109,136,34,135,51,1
180,57,175,238,47,107,1,2
22,202,163,13,6,187,252,1
58,46,43,6,81,238,197,1
141,234,213,254,56,109,80,3
144,104,180,196,202,181,25,1
167,204,236,118,241,16,212,3
208,61,154,82,219,64,48,2
141,90,174,166,237,115,48,3
222,24,10,61,95,159,17,2
130,152,190,43,198,95,79,2
182,171,212,88,214,21,242,2
141,190,208,25,175,248,162,1
110,237,184,198,40,224,255,2
58,34,168,135,41,92,201,2
31,108,254,114,68,213,193,2
19,8,92,212,112,26,43,3
75,44,143,83,12,19,251,3
29,211,198,118,244,18,82,2
84,37,1,203,216,32,157,3
82,255,51,177,210,159,210,1
200,151,15,8,188,170,105,1
169,143,160,254,135,36,252,2
142,237,192,218,185,17,245,1
28,124,13,157,225,97,109,3
143,222,23,152,128,56,54,3
179,28,242,1,241,234,127,1
199,226,105,63,7,1,131,2
29,131,206,181,218,189,134,3
135,169,56,171,87,191,114,1
54,167,140,89,223,14,213,1
236,159,252,154,164,19,134,2
101,181,179,86,232,153,151,2
232,104,226,118,58,250,79,1
226,238,41,219,226,162,217,1
109,172,61,14,4,25,137,3
18,37,197,66,94,57,57,3
7,171,196,231,54,185,61,2
189,160,6,118,145,233,29,1
178,152,218,235,205,119,206,3
74,191,231,224,142,21,185,1
145,104,146,92,12,146,177,1
233,212,41,10,29,164,24,1
178,68,235,91,78,181,249,2
180,250,7,122,79,253,62,1
63,166,184,239,72,138,172,3
119,68,56,155,136,106,165,2
243,192,63,45,54,163,176,3
231,87,153,223,176,87,98,2
146,200,141,95,202,154,155,2
244,18,173,240,26,29,149,2
43,11,106,144,35,88,217,3
215,183,64,77,27,187,124,3
226,169,74,81,43,128,228,2
229,58,101,175,231,153,18,1
105,113,76,9,156,191,59,3
238,67,240,163,77,254,16,3
170,43,229,136,127,242,207,1
48,151,229,182,109,127,15,2
218,74,221,16,104,239,195,2
178,241,165,251,4,4,220,1
233,81,8,71,150,18,72,2
87,152,64,243,222,190,176,1
93,178,220,57,46,67,126,1
55,22,215,256,50,71,18,2
144,11,111,60,193,135,177,1
94,72,19,207,48,159,203,3
229,235,179,187,95,130,153,3
226,238,213,244,160,89,175,3
235,69,177,57,83,111,99,2
151,27,181,253,170,250,52,3
166,38,185,167,57,132,255,2
167,249,97,195,141,239,192,3
199,115,41,219,86,176,104,3
92,195,61,115,234,88,34,1
224,39,45,195,206,223,23,1
144,159,140,76,137,111,128,2
78,85,190,113,51,48,68,3
5,150,107,8,60,67,253,1
110,248,143,203,148,23,205,1
162,230,137,35,228,72,79,2
91,105,113,3,54,162,130,1
234,216,3,220,31,89,225,2
88,189,205,151,130,115,253,3
144,106,117,43,44,245,79,1
39,91,129,24,169,117,208,1
50,229,45,124,126,214,231,2
246,4,85,216,66,130,38,3
70,183,104,54,198,138,75,2
223,11,190,47,177,16,154,2
122,89,144,76,82,48,184,1
213,178,184,20,245,84,12,1
188,193,127,77,122,182,87,3
40,127,207,47,11,96,181,3
47,67,60,117,195,92,94,2
1,224,126,137,131,83,229,2
237,144,12,61,161,28,216,1
88,194,116,13,138,234,9,1
236,200,94,207,49,133,31,2
62,141,215,4,167,176,194,3
124,34,104,246,165,241,235,2
223,121,198,66,109,228,245,1
158,184,245,79,139,158,157,2
207,91,158,167,223,169,30,1
26,151,3,104,143,32,184,2
106,127,140,55,126,53,147,1
70,125,66,97,85,199,189,2
165,234,100,19,38,211,253,1
176,165,163,86,127,36,132,1
177,162,168,104,22,19,203,1
63,157,112,190,255,95,83,1
142,102,84,84,30,154,15,3
103,130,73,4,94,52,151,3
178,59,173,165,87,252,128,2
251,50,242,217,220,203,128,2
231,156,109,28,22,248,75,2
191,240,143,237,157,47,232,3
118,131,158,170,54,156,153,3
182,130,181,141,241,248,192,2
243,57,46,192,65,32,7,1
83,205,212,170,33,22,131,3
148,136,56,155,110,214,252,1
23,188,143,197,142,29,211,1
12,250,170,12,231,169,158,1
165,226,80,157,167,184,91,1
97,150,249,157,57,84,237,2
96,22,173,24,98,47,44,2
252,154,98,59,52,129,29,3
193,229,5,230,113,22,234,1
72,162,164,9,33,113,21,3
36,40,4,76,140,244,226,2
9,74,36,203,131,212,158,2
42,157,167,182,41,88,31,2
50,24,101,247,233,213,95,3
246,21,162,1,184,74,210,2
158,45,2,214,137,135,191,3
210,147,21,140,60,221,51,2
89,237,98,188,242,33,24,1
70,125,150,46,120,68,151,2
66,1,83,12,31,146,188,2
229,101,54,229,67,47,102,3
244,179,250,198,100,161,241,2
228,98,2,121,161,34,112,1
212,55,241,193,216,22,37,3
251,105,201,137,206,51,10,3
13,226,42,134,77,228,93,1
213,138,173,236,186,156,104,3
100,171,12,114,169,84,88,3
184,218,83,80,71,68,158,3
228,65,240,172,178,135,159,1
218,226,6,169,2,151,40,3
131,181,155,118,36,35,135,1
93,244,190,56,123,85,60,3
157,104,196,21,203,9,34,1
255,27,21,61,70,79,171,2
87,26,16,106,12,32,48,2
224,66,87,157,88,243,180,2
101,134,128,252,16,127,153,1
94,92,132,184,242,245,66,3
130,254,187,67,232,23,255,2
81,72,11,243,8,166,164,1
243,26,189,163,166,206,155,1
249,214,54,138,205,116,256,3
116,177,250,202,110,122,35,2
105,153,56,65,37,134,71,1
175,37,52,137,60,157,101,2
106,202,231,128,82,201,140,3
119,149,236,84,42,186,151,3
92,48,141,27,171,207,55,3
46,174,132,209,211,248,1,1
28,206,238,14,9,141,101,3
182,97,185,197,185,213,177,2
111,50,42,137,188,31,44,2
246,101,122,208,196,153,127,1
156,13,7,59,80,155,188,2
73,74,112,43,243,242,43,2
182,106,71,205,92,238,30,1
39,151,151,121,85,137,28,1
154,119,150,169,184,9,3,2
229,62,194,221,153,84,175,1
229,163,145,49,198,48,231,2
124,163,161,141,171,185,235,3
12,123,202,63,166,65,28,1
163,248,97,127,97,86,25,1
184,248,99,194,65,118,68,1
133,205,39,108,231,118,124,1
11,66,250,89,231,115,232,1
66,151,156,144,157,183,217,3
96,247,113,141,166,171,42,3
29,150,237,117,6,193,169,3
77,9,144,174,76,83,16,2
137,167,83,122,132,226,143,1
12,133,82,172,172,67,165,1
234,251,102,129,222,158,135,1
120,20,59,188,100,219,206,3
1,103,222,127,248,115,146,2
52,91,164,12,89,90,60,1
2,133,245,256,167,128,180,2
36,116,200,155,213,245,39,2
87,237,159,239,21,182,204,1
91,30,163,200,93,231,46,2
67,233,85,158,119,207,255,3
233,40,221,84,60,181,32,3
66,253,63,203,234,164,87,1
73,183,215,25,226,79,111,1
209,85,46,254,4,120,157,2
144,141,34,176,173,246,69,3
63,246,249,29,143,71,254,1
186,237,51,236,191,78,223,3
36,241,240,125,214,57,18,1
234,95,204,166,179,224,66,1
171,132,244,128,85,7,19,1
182,85,224,55,99,20,61,3
15,250,58,14,127,228,56,3
125,121,36,161,158,35,220,2
138,22,27,202,30,22,43,3
71,231,250,42,83,11,166,1
108,196,116,245,79,88,53,2
56,151,161,111,251,208,172,1
246,224,26,92,23,121,229,3
130,36,219,227,56,88,73,1
238,46,12,254,96,142,103,3
202,52,8,53,83,100,1,1
40,106,203,127,210,187,79,2
24,24,78,207,220,210,25,1
5,125,118,171,153,179,143,1
70,183,227,156,221,85,185,3
113,247,64,90,1,128,115,3
157,72,228,213,54,242,48,3
237,253,63,255,92,156,84,2
185,18,121,111,79,185,69,1
157,35,211,8,67,64,217,2
16,149,68,160,62,213,118,1
105,112,15,180,176,6,109,2
50,147,252,107,95,84,171,2
138,227,212,102,57,245,162,1
66,18,212,130,165,34,66,1
240,38,8,216,32,71,49,3
207,67,195,242,218,33,22,1
238,147,58,192,171,166,40,2
141,39,233,142,192,108,86,1
86,59,4,169,46,58,191,1
205,48,206,77,79,50,209,2
69,126,15,13,16,231,198,2
101,17,251,230,210,57,207,1
254,151,112,194,142,13,117,2
205,227,254,36,145,248,218,3
109,138,6,79,135,221,200,1
253,138,20,120,7,108,91,2
13,18,250,110,169,72,159,2
83,49,181,4,74,214,108,2
187,174,239,48,128,251,250,2
188,226,106,104,116,222,117,3
52,6,20,214,214,189,112,1
161,74,252,246,200,148,178,1
155,246,59,112,21,116,101,2
200,13,27,172,137,150,145,1
79,106,22,75,208,190,65,2
3,15,129,25,109,119,153,3
243,95,177,62,85,225,242,1
183,115,235,59,162,8,141,3
212,106,251,175,217,119,108,3
233,45,158,144,30,111,40,1
212,135,61,88,92,35,205,1
62,243,34,250,196,188,88,1
237,238,151,221,126,139,86,2
62,232,212,35,225,7,42,3
185,18,89,45,214,196,1,3
198,206,212,125,74,158,39,2
30,125,119,94,170,183,42,3
144,111,120,37,88,211,195,2
8,181,218,161,106,149,47,3
157,213,9,209,101,189,99,2
113,51,214,127,204,210,158,1
115,255,44,82,157,127,199,3
165,177,237,25,243,13,35,1
238,230,105,183,113,127,191,1
158,156,222,188,225,56,42,3
112,191,147,142,190,121,107,3
244,198,240,106,10,229,21,2
107,139,179,219,173,41,217,3
182,101,48,144,124,238,53,3
255,138,104,83,201,58,223,2
142,65,160,222,180,190,133,3
149,25,124,201,255,68,74,1
37,5,19,160,7,46,252,3
63,172,28,45,221,144,45,2
191,33,207,79,58,196,74,1
221,8,185,29,28,217,27,2
187,121,26,196,180,222,178,2
200,195,113,119,99,253,6,3
76,45,214,255,188,97,115,3
252,20,112,161,77,219,38,1
38,161,18,82,151,42,220,2
24,23,228,34,63,141,110,3
150,250,229,179,239,75,92,3
71,162,102,193,32,23,26,1
146,22,145,56,130,4,126,3
52,223,150,41,140,132,217,2
45,203,150,231,126,35,67,1
239,92,124,122,10,76,13,2
137,103,192,237,255,234,200,2
193,158,72,194,237,185,41,2
131,17,99,232,111,117,182,1
112,187,256,161,203,51,206,3
37,224,37,11,31,155,197,3
54,79,155,217,80,228,133,2
206,173,35,227,251,44,136,2
34,49,68,131,51,212,228,2
122,82,71,238,149,252,107,3
102,106,46,196,29,229,101,1
85,195,237,254,176,31,113,3
114,244,109,173,31,135,246,1
201,199,97,92,169,12,24,2
224,43,53,110,189,108,125,3
220,68,9,233,185,240,214,1
75,189,1,249,104,201,142,1
223,228,66,210,242,111,170,3
152,19,159,220,7,3,38,1
254,231,4,247,12,28,5,1
237,240,44,170,164,150,188,1
11,249,25,154,137,29,21,3
58,148,240,4,55,121,148,2
254,253,94,175,245,92,69,3
232,93,218,99,82,163,97,1
192,171,252,28,245,2,105,3
168,172,221,47,50,95,104,2
156,117,29,167,227,97,5,1
180,88,76,37,15,169,211,1
251,105,202,248,8,164,169,1
241,62,125,48,21,166,242,3
150,104,128,143,122,205,159,2
81,251,28,138,110,47,27,1
213,21,27,162,254,101,127,1
56,54,143,251,52,100,29,3
166,184,181,143,235,148,92,2
12,54,75,15,155,43,79,3
121,63,113,35,122,112,239,3
119,142,52,133,197,91,186,2
179,75,54,33,171,210,65,1
23,157,201,124,37,102,57,2
88,123,110,74,39,228,109,3
142,233,251,133,119,36,156,3
141,227,29,150,121,84,115,2
255,194,42,16,63,117,29,3
176,74,72,136,222,46,121,3
248,221,49,43,139,43,200,1
163,139,229,8,76,115,16,2
43,233,130,247,88,175,126,2
216,62,249,30,94,219,43,1
57,216,75,201,25,242,126,1
160,69,245,25,106,3,76,1
98,47,122,161,186,61,187,3
85,232,30,28,246,10,246,3
85,207,93,37,234,71,172,3
109,34,216,7,200,247,145,1
208,215,248,88,171,37,84,1
230,165,114,105,83,107,182,2
208,128,11,209,194,95,148,3
80,150,53,246,167,45,168,1
250,250,104,36,80,88,29,3
24,170,54,98,181,164,213,1
67,72,155,156,182,28,151,3
193,56,121,129,100,169,12,3
155,224,6,251,149,138,135,2
65,188,219,11,253,196,220,2
55,151,159,173,239,95,187,3
239,251,89,192,87,143,121,1
16,189,18,143,143,230,39,2
166,39,42,76,181,142,110,3
93,149,211,228,48,48,71,3
124,46,222,230,52,175,155,3
256,77,158,231,13,187,132,3
42,214,213,198,39,146,129,2
247,117,135,129,20,74,13,2
219,174,40,102,95,73,157,3
45,158,141,192,162,40,147,1
83,50,83,52,53,76,170,2
108,105,213,189,17,148,179,3
12,126,216,185,152,66,179,1
104,15,49,176,223,55,212,2
128,73,162,94,134,144,49,1
76,154,144,133,3,238,70,1
155,103,114,124,3,193,27,2
79,135,136,4,230,33,140,3
167,34,51,231,178,171,93,3
250,247,40,219,254,196,175,1
228,122,241,92,143,229,33,2
37,52,183,121,18,45,23,1
108,5,233,97,126,4,69,1
214,16,108,256,86,113,58,1
53,74,109,87,186,89,22,3
102,142,79,137,159,244,155,2
9,41,104,61,182,99,194,3
45,214,220,175,253,95,51,2
80,126,223,221,84,139,33,2
249,191,173,242,67,222,96,3
128,42,189,131,110,129,227,1
199,17,39,239,44,229,88,1
117,127,91,152,136,250,120,3
24,234,70,35,48,227,225,1
180,77,202,193,85,72,24,2
146,96,25,187,201,47,249,3
107,233,203,15,237,204,136,3
55,191,222,216,209,5,81,2
96,253,27,112,26,56,202,2
37,146,33,202,15,135,47,3
209,133,109,61,168,61,128,2
221,247,251,139,171,73,229,1
29,130,10,93,157,47,6,1
218,49,111,101,26,159,238,3
34,180,242,228,9,69,227,3
202,165,158,94,150,27,221,2
71,171,232,73,252,111,174,3
53,171,122,114,187,180,171,2
243,16,158,3,143,164,249,2
148,185,74,181,10,1,246,1
146,74,50,117,50,137,123,3
150,42,231,62,203,41,175,3
99,178,96,227,234,252,249,3
80,154,3,41,227,106,100,1
140,212,160,174,252,5,86,3
170,143,201,251,157,62,247,2
3,188,100,107,175,127,173,1
161,108,76,204,225,236,28,3
170,3,213,20,124,114,208,1
160,44,8,67,72,12,25,3
16,215,36,254,51,39,13,1
27,244,4,239,67,176,60,2
163,207,106,52,57,253,57,1
105,210,239,7,25,31,41,3
73,166,176,211,68,115,81,1
247,174,81,61,79,127,67,2
18,163,24,104,95,198,216,1
141,103,216,156,117,140,141,2
99,170,18,163,245,6,91,2
70,181,96,210,20,29,152,1
17,199,71,27,185,183,222,2
70,226,1,5,208,217,197,3
190,20,122,119,97,225,62,1
76,124,231,112,125,70,16,1
206,52,49,98,111,11,78,3
208,234,25,80,185,172,5,2
12,86,144,103,183,217,199,3
76,128,71,205,1,122,236,1
179,139,160,8,113,19,170,2
146,60,55,49,115,246,155,2
105,235,113,57,5,140,19,2
22,163,89,64,73,104,214,1
132,39,169,95,126,70,114,2
113,246,131,62,30,73,32,3
61,51,254,250,151,26,34,1
70,44,250,120,171,164,114,3
137,27,86,51,241,246,78,1
62,43,70,158,121,224,23,1
11,251,242,203,92,134,222,1
229,228,128,56,140,237,87,1
69,108,162,160,43,103,2,1
148,55,56,131,25,112,6,1
248,38,52,206,45,165,201,3
188,35,185,251,87,107,230,3
185,39,121,9,164,122,168,3
125,119,90,170,43,184,230,2
108,251,247,94,92,200,86,3
227,143,161,148,29,1,29,1
240,47,182,170,1,209,169,3
213,54,236,254,214,29,177,1
46,214,41,14,169,238,10,1
202,115,247,213,162,71,118,3
56,187,254,221,28,47,199,2
104,243,11,207,18,237,188,3
28,82,128,73,155,46,42,2
210,131,95,109,217,150,217,3
138,168,203,137,152,14,250,3
98,141,92,11,244,42,200,1
151,52,170,150,158,212,22,2
24,208,193,124,108,192,66,1
37,45,103,99,197,163,212,1
142,127,208,184,74,207,241,2
210,90,32,135,147,18,86,1
2,185,14,208,185,48,41,2
200,45,248,217,39,19,114,1
15,141,226,134,166,58,245,2
108,79,246,157,157,225,205,2
52,188,142,109,78,34,174,2
141,132,252,166,176,101,90,3
70,183,73,35,88,53,202,2
23,133,127,7,228,124,98,2
95,180,104,242,224,178,94,2
96,218,100,47,232,143,81,3
117,75,68,52,216,94,165,1
202,22,33,159,142,179,74,3
106,103,105,172,165,133,13,3
156,244,125,166,203,1,249,2
12,256,161,127,77,242,223,1
208,135,93,89,185,222,51,3
70,153,177,129,21,222,26,2
145,232,49,68,104,196,198,1
109,201,96,248,211,178,95,1
253,41,18,107,24,86,205,3
220,184,43,164,227,48,42,3
24,58,33,192,88,153,85,2
111,12,140,165,189,149,147,2
140,153,238,215,146,136,44,2
9,153,166,98,141,57,205,2
215,125,239,158,225,64,236,1
232,165,153,97,202,213,229,3
136,155,77,175,34,102,82,2
241,240,187,17,155,186,200,2
6,243,12,252,133,140,245,3
250,179,229,146,223,35,39,3
132,121,17,254,133,142,193,3
161,121,198,95,164,36,5,1
20,42,103,98,112,15,231,3
66,192,27,94,73,150,94,2
179,25,52,24,95,155,208,3
176,132,187,233,178,128,165,2
182,17,126,78,228,141,166,2
171,139,14,155,77,249,32,1
42,146,163,34,132,97,240,3
236,130,208,220,250,242,248,1
29,239,65,97,44,11,168,3
240,172,218,185,196,174,52,3
180,103,191,123,181,37,248,1
92,141,36,230,84,192,70,3
148,40,65,224,159,84,132,1
186,220,148,200,212,247,143,1
31,58,227,196,73,175,35,3
190,208,85,96,9,30,115,1
73,128,150,80,165,16,49,1
178,73,116,59,157,122,16,1
223,222,127,159,231,77,79,2
237,131,217,16,83,37,172,2
17,118,173,32,55,242,184,3
227,246,152,98,149,42,16,3
71,58,117,182,178,88,29,1
201,243,141,236,84,134,137,2
28,28,133,188,214,148,181,3
142,248,210,100,102,184,11,2
84,86,151,126,181,178,58,2
85,38,254,183,31,53,186,2
243,138,240,77,32,144,233,1
221,12,21,151,223,251,167,1
85,117,201,51,112,86,71,1
236,66,224,153,228,190,46,2
198,141,218,21,201,104,244,1
150,242,227,60,168,194,146,1
87,57,62,112,17,154,75,2
203,102,214,116,231,66,83,2
74,133,174,58,57,229,238,3
155,219,175,3,124,76,54,3
18,103,29,213,127,194,185,3
19,33,43,151,230,16,170,1
233,11,33,134,24,97,111,3
214,119,250,58,247,112,94,3
57,99,143,53,37,114,250,2
215,6,243,48,8,169,134,1
177,127,121,78,144,236,52,2
92,24,199,92,138,238,69,1
246,109,230,92,217,70,138,3
62,59,143,148,92,70,119,2
52,234,205,84,163,4,133,1
144,88,256,249,96,98,44,1
56,64,165,109,238,119,174,1
133,188,163,154,16,203,99,3
19,46,240,197,161,244,3,2
3,176,219,101,203,183,57,1
9,236,202,57,211,170,180,3
138,17,29,45,73,226,44,1
25,143,33,65,129,92,79,1
134,144,132,53,173,187,70,2
220,12,16,107,32,48,28,3
160,180,88,78,84,206,222,1
26,147,123,164,15,77,44,2
65,39,227,111,147,243,206,1
245,199,194,177,36,119,252,1
227,172,140,149,147,232,229,1
73,156,56,231,189,193,94,1
67,253,33,16,53,92,136,2
117,146,188,119,198,57,106,2
40,191,69,193,89,86,55,1
73,124,134,33,157,246,146,1
183,82,121,127,197,240,226,3
248,192,122,118,231,178,244,3
236,256,19,52,223,181,167,3
46,214,250,29,221,75,51,2
106,124,195,51,225,78,167,2
237,98,29,148,226,252,243,2
154,69,50,206,35,5,216,3
1,48,49,124,255,137,32,2
41,72,223,12,250,129,230,3
256,88,86,59,195,204,115,2
91,122,223,15,125,46,33,2
253,215,194,29,203,91,33,1
231,166,43,58,192,112,242,3
47,246,251,145,243,229,40,2
201,72,163,21,73,150,101,3
200,63,185,2,121,104,240,2
140,81,163,23,75,40,97,1
125,123,56,250,67,197,34,1
53,129,52,72,84,4,148,2
237,127,59,171,60,89,163,3
194,131,139,230,77,45,242,3
108,144,146,21,103,30,134,2
164,23,93,76,190,214,176,3
73,63,49,35,101,57,219,2
125,149,4,32,85,134,103,2
155,239,47,102,31,47,202,2
47,109,231,12,156,227,243,2
189,182,161,167,123,142,139,3
98,3,17,120,122,212,23,3
200,58,189,244,191,213,178,3
80,63,33,112,254,69,226,2
94,69,180,74,80,63,199,1
7,226,217,15,150,109,251,1
147,40,232,231,4,54,34,3
134,139,176,166,141,4,215,1
12,151,160,6,161,185,141,2
132,205,93,55,28,131,137,2
157,99,211,247,23,166,65,1
124,110,249,147,241,23,168,3
74,203,249,126,165,255,172,3
158,223,198,150,225,86,86,2
165,138,37,194,209,119,189,1
80,47,113,102,62,193,230,1
194,95,240,104,117,28,157,2
90,184,178,198,81,10,135,1
169,104,118,249,221,107,134,1
82,248,145,15,70,61,52,2
15,1,107,83,1,17,93,2
55,95,82,83,165,79,234,3
87,224,181,135,225,130,15,1
108,126,203,167,256,28,198,1
96,108,221,171,154,15,56,2
204,235,24,123,12,254,72,1
3,76,14,227,218,30,128,1
94,187,197,197,192,144,143,1
156,216,9,124,49,67,214,3
96,113,101,54,27,222,117,2
147,70,203,121,151,22,79,3
123,173,198,30,64,64,128,2
157,33,98,198,101,235,35,1
156,146,67,229,97,37,2,2
2,30,229,104,181,2,176,3
171,204,65,234,223,233,227,2
174,88,121,165,125,4,138,2
9,39,219,74,175,83,36,2
191,108,186,229,65,144,111,1
22,34,60,234,202,155,198,1
228,134,53,169,233,81,119,1
95,255,115,120,191,111,2,1
177,113,246,87,56,152,129,2
73,70,7,256,150,237,211,2
5,249,82,119,120,195,177,2
51,40,30,180,164,140,133,3
202,161,73,167,133,226,124,2
175,75,108,84,15,190,87,3
183,17,35,236,134,150,239,1
151,124,141,51,64,111,39,2
207,173,191,31,131,109,143,2
93,36,98,247,103,167,9,3
107,243,184,81,7,95,13,1
140,74,41,85,226,13,83,1
109,66,97,212,100,48,76,1
245,146,44,112,66,39,111,2
174,237,75,125,62,17,80,2
16,4,54,184,177,133,14,3
26,153,157,50,191,249,53,1
94,210,99,100,92,218,94,1
127,83,113,156,20,250,91,1
105,233,73,191,247,230,179,3
10,208,29,10,230,77,6,3
67,138,176,32,212,160,146,3
117,47,196,223,59,47,153,1
136,135,120,246,13,44,110,1
164,125,192,130,179,107,222,2
5,208,30,123,99,41,31,2
180,14,11,10,45,61,111,3
115,13,240,12,175,142,108,1
20,232,22,243,36,160,116,1
220,20,236,201,245,178,231,2
189,79,200,103,170,48,217,2
27,188,21,76,241,57,53,3
37,153,19,229,85,89,153,2
22,145,175,9,129,244,46,1
226,121,25,180,229,168,183,1
96,54,13,45,247,69,104,1
198,109,213,187,90,119,9,1
102,43,171,206,231,201,111,2
206,28,197,142,55,61,207,1
142,207,223,118,42,156,141,2
145,71,218,165,225,209,106,2
177,47,154,232,98,61,221,2
246,183,193,15,54,177,101,1
183,128,186,55,145,126,117,1
61,220,220,238,21,21,57,3
21,250,226,77,140,155,224,3
106,53,197,14,85,56,211,3
190,5,247,233,207,133,158,1
216,77,74,210,92,158,167,3
